"","Estimate","Std. Error","t value","Pr(>|t|)","formula","response_var","predictor_var"
"(Intercept)",0.0362110370836841,0.0986381351476833,0.367109911693567,0.714398814100816,"acc ~ avg_log_freq + mean_mem*avg_cosine_dist_broad_sbert","correct","avg_cosine_dist_broad_sbert"
"avg_log_freq",0.0562217114292855,0.11926729477579,0.471392526635039,0.638501170678415,"acc ~ avg_log_freq + mean_mem*avg_cosine_dist_broad_sbert","correct","avg_cosine_dist_broad_sbert"
"mean_mem",0.49698227787858,0.134460034758489,3.69613379002346,0.000375729074301784,"acc ~ avg_log_freq + mean_mem*avg_cosine_dist_broad_sbert","correct","avg_cosine_dist_broad_sbert"
"avg_cosine_dist_broad_sbert",0.267537546822208,0.103282030055713,2.5903591038818,0.0111832193894931,"acc ~ avg_log_freq + mean_mem*avg_cosine_dist_broad_sbert","correct","avg_cosine_dist_broad_sbert"
"mean_mem:avg_cosine_dist_broad_sbert",-0.149615692452689,0.129585511239155,-1.15457114782352,0.251322548442997,"acc ~ avg_log_freq + mean_mem*avg_cosine_dist_broad_sbert","correct","avg_cosine_dist_broad_sbert"
