"","Estimate","Std. Error","t value","Pr(>|t|)","formula","response_var","predictor_var"
"(Intercept)",0.134188691835856,0.0852320380775538,1.57439262116149,0.118348959572652,"acc ~ avg_log_freq + mean_mem*avg_cosine_dist_broad_gpt2","correct","avg_cosine_dist_broad_gpt2"
"avg_log_freq",0.0108786156482597,0.108800408971399,0.0999869003352687,0.920541824466021,"acc ~ avg_log_freq + mean_mem*avg_cosine_dist_broad_gpt2","correct","avg_cosine_dist_broad_gpt2"
"mean_mem",0.545300186191728,0.119279480999696,4.57161769670273,1.30513618816871e-05,"acc ~ avg_log_freq + mean_mem*avg_cosine_dist_broad_gpt2","correct","avg_cosine_dist_broad_gpt2"
"avg_cosine_dist_broad_gpt2",0.247494608746188,0.0946754772265958,2.61413637402467,0.0102344165758505,"acc ~ avg_log_freq + mean_mem*avg_cosine_dist_broad_gpt2","correct","avg_cosine_dist_broad_gpt2"
"mean_mem:avg_cosine_dist_broad_gpt2",-0.0574958974989684,0.116300555424677,-0.494373369834902,0.622055988488408,"acc ~ avg_log_freq + mean_mem*avg_cosine_dist_broad_gpt2","correct","avg_cosine_dist_broad_gpt2"
